2016-11-01,0
2016-11-02,0
2016-11-03,0
2016-11-04,0
2016-11-05,0
2016-11-06,0
2016-11-07,0
2016-11-08,0
2016-11-09,1400
2016-11-10,2000
2016-11-11,2500
2016-11-12,0
2016-11-13,0
2016-11-14,0
2016-11-15,2200
2016-11-16,2500
2016-11-17,0
2016-11-18,2000
2016-11-19,2000
2016-11-20,0
2016-11-21,0
2016-11-22,0
2016-11-23,2000
2016-11-24,0
2016-11-25,0
2016-11-26,2000
2016-11-27,0
2016-11-28,2000
2016-11-29,0
2016-11-30,0
2016-12-01,2000
2016-12-02,0
2016-12-03,1500
2016-12-04,0
2016-12-05,1400
2016-12-06,0
2016-12-07,1400
2016-12-08,0
2016-12-09,1200
2016-12-10,0
2016-12-11,0
2016-12-12,0
2016-12-13,1500
2016-12-14,1400
2016-12-15,1200
2016-12-16,0
2016-12-17,1500
2016-12-18,0
2016-12-19,1500
2016-12-20,0
2016-12-21,1000
2016-12-22,0
2016-12-23,1500
2016-12-24,0
2016-12-25,0
2016-12-26,1000
2016-12-27,0
2016-12-28,0
2016-12-29,1300
2016-12-30,1000
2016-12-31,0
2017-01-01,0
2017-01-02,0
2017-01-03,1200
2017-01-04,1400
2017-01-05,0
2017-01-06,1200
2017-01-07,0
2017-01-08,0
2017-01-09,1200
2017-01-10,0
2017-01-11,1000
2017-01-12,1200
2017-01-13,1000
2017-01-14,800
2017-01-15,0
2017-01-16,800
2017-01-17,0
2017-01-18,0
2017-01-19,0
2017-01-20,0
2017-01-21,0
2017-01-22,0
2017-01-23,1400
2017-01-24,0
2017-01-25,0
2017-01-26,0
2017-01-27,1200
2017-01-28,1200
2017-01-29,0
2017-01-30,1000
2017-01-31,0
2017-02-01,0
2017-02-02,0
2017-02-03,1000
2017-02-04,0
2017-02-05,0
2017-02-06,0
2017-02-07,1000
2017-02-08,0
2017-02-09,0
2017-02-10,1000
2017-02-11,1000
2017-02-12,0
2017-02-13,0
2017-02-14,1000
2017-02-15,1600
2017-02-16,0
2017-02-17,1200
2017-02-18,0
2017-02-19,0
2017-02-20,1200
2017-02-21,0
2017-02-22,1200
2017-02-23,1000
2017-02-24,0
2017-02-25,1000
2017-02-26,0
2017-02-27,800
2017-02-28,1000
2017-03-01,1000
2017-03-02,1000
2017-03-03,0
2017-03-04,1000
2017-03-05,0
2017-03-06,800
2017-03-07,1000
2017-03-08,0
2017-03-09,1000
2017-03-10,800
2017-03-11,0
2017-03-12,0
2017-03-13,0
2017-03-14,800
2017-03-15,1000
2017-03-16,0
2017-03-17,700
2017-03-18,1200
2017-03-19,0
2017-03-20,0
2017-03-21,1000
2017-03-22,800
2017-03-23,800
2017-03-24,1000
2017-03-25,1000
2017-03-26,0
2017-03-27,1000
2017-03-28,800
2017-03-29,1000
2017-03-30,1000
2017-03-31,800
2017-04-01,0
2017-04-02,0
2017-04-03,800
2017-04-04,0
2017-04-05,1000
2017-04-06,800
2017-04-07,1000
2017-04-08,1000
2017-04-09,0
2017-04-10,800
2017-04-11,800
2017-04-12,800
2017-04-13,800
2017-04-14,0
2017-04-15,800
2017-04-16,0
2017-04-17,800
2017-04-18,800
2017-04-19,800
2017-04-20,800
2017-04-21,750
2017-04-22,0
2017-04-23,0
2017-04-24,1000
2017-04-25,800
2017-04-26,800
2017-04-27,800
2017-04-28,1000
2017-04-29,1200
2017-04-30,0
2017-05-01,1000
2017-05-02,1000
2017-05-03,1000
2017-05-04,1000
2017-05-05,800
2017-05-06,800
2017-05-07,0
2017-05-08,1000
2017-05-09,1000
2017-05-10,0
2017-05-11,1000
2017-05-12,1000
2017-05-13,1000
2017-05-14,0
2017-05-15,1000
2017-05-16,1000
2017-05-17,1000
2017-05-18,1000
2017-05-19,1000
2017-05-20,1000
2017-05-21,0
2017-05-22,1000
2017-05-23,1000
2017-05-24,1000
2017-05-25,0
2017-05-26,0
2017-05-27,1000
2017-05-28,0
2017-05-29,1000
2017-05-30,1000
2017-05-31,1000
2017-06-01,1000
2017-06-02,800
2017-06-03,1000
2017-06-04,0
2017-06-05,1000
2017-06-06,0
2017-06-07,1000
2017-06-08,0
2017-06-09,1000
2017-06-10,1000
2017-06-11,0
2017-06-12,1000
2017-06-13,0
2017-06-14,0
2017-06-15,0
2017-06-16,0
2017-06-17,0
2017-06-18,0
2017-06-19,0
2017-06-20,0
2017-06-21,0
2017-06-22,0
2017-06-23,0
2017-06-24,0
2017-06-25,0
2017-06-26,0
2017-06-27,0
2017-06-28,0
2017-06-29,0
2017-06-30,0
2017-07-01,0
2017-07-02,0
2017-07-03,0
2017-07-04,0
2017-07-05,0
2017-07-06,0
2017-07-07,0
2017-07-08,0
2017-07-09,0
2017-07-10,1000
2017-07-11,0
2017-07-12,0
2017-07-13,0
2017-07-14,0
2017-07-15,0
2017-07-16,0
2017-07-17,0
2017-07-18,0
2017-07-19,0
2017-07-20,0
2017-07-21,0
2017-07-22,0
2017-07-23,0
2017-07-24,0
2017-07-25,0
2017-07-26,0
2017-07-27,0
2017-07-28,0
2017-07-29,0
2017-07-30,0
2017-07-31,0
2017-12-01,0
2017-12-02,0
2017-12-03,0
2017-12-04,0
2017-12-05,0
2017-12-06,1500
2017-12-07,1400
2017-12-08,1400
2017-12-09,1200
2017-12-10,0
2017-12-11,1100
2017-12-12,1000
2017-12-13,1100
2017-12-14,1000
2017-12-15,1000
2017-12-16,1000
2017-12-17,0
2017-12-18,1000
2017-12-19,1000
2017-12-20,1000
2017-12-21,1000
2017-12-22,1000
2017-12-23,1000
2017-12-24,0
2017-12-25,0
2017-12-26,1000
2017-12-27,1000
2017-12-28,1000
2017-12-29,1000
2017-12-30,900
2017-12-31,0
